player_name,player_status,team_name,game_id
DaQuan Jeffries,Reserves,CHO,202501220MEM
Taj Gibson,Reserves: Did Not Play,CHO,202501220MEM
Desmond Bane,Starter,MEM,202501220MEM
Ja Morant,Starter,MEM,202501220MEM
Jaren Jackson Jr.,Starter,MEM,202501220MEM
Jaylen Wells,Starter,MEM,202501220MEM
Zach Edey,Starter,MEM,202501220MEM
Luke Kennard,Reserves,MEM,202501220MEM
Brandon Clarke,Reserves,MEM,202501220MEM
Santi Aldama,Reserves,MEM,202501220MEM
Scotty Pippen Jr.,Reserves,MEM,202501220MEM
GG Jackson II,Reserves,MEM,202501220MEM
Jay Huff,Reserves,MEM,202501220MEM
John Konchar,Reserves: Did Not Play,MEM,202501220MEM
Jayson Tatum,Starter,BOS,202501310NOP
Jaylen Brown,Starter,BOS,202501310NOP
Derrick White,Starter,BOS,202501310NOP
Kristaps Porziņģis,Starter,BOS,202501310NOP
Jrue Holiday,Starter,BOS,202501310NOP
Al Horford,Reserves,BOS,202501310NOP
Payton Pritchard,Reserves,BOS,202501310NOP
Luke Kornet,Reserves,BOS,202501310NOP
Sam Hauser,Reserves,BOS,202501310NOP
Jaden Springer,Reserves,BOS,202501310NOP
Drew Peterson,Reserves: Did Not Play,BOS,202501310NOP
Neemias Queta,Reserves: Did Not Play,BOS,202501310NOP
Xavier Tillman Sr.,Reserves: Did Not Play,BOS,202501310NOP
Jordan Walsh,Reserves: Did Not Play,BOS,202501310NOP
Trey Murphy III,Starter,NOP,202501310NOP
CJ McCollum,Starter,NOP,202501310NOP
Yves Missi,Starter,NOP,202501310NOP
Javonte Green,Starter,NOP,202501310NOP
Dejounte Murray,Starter,NOP,202501310NOP
Jose Alvarado,Reserves,NOP,202501310NOP
Brandon Boston Jr.,Reserves,NOP,202501310NOP
Karlo Matković,Reserves,NOP,202501310NOP
Jeremiah Robinson-Earl,Reserves,NOP,202501310NOP
Jamal Cain,Reserves,NOP,202501310NOP
Jordan Hawkins,Reserves,NOP,202501310NOP
Daniel Theis,Reserves: Did Not Dress,NOP,202501310NOP
Dyson Daniels,Starter,ATL,202501090PHO
Trae Young,Starter,ATL,202501090PHO
Vit Krejci,Starter,ATL,202501090PHO
Clint Capela,Starter,ATL,202501090PHO
Zaccharie Risacher,Starter,ATL,202501090PHO
Bogdan Bogdanović,Reserves,ATL,202501090PHO
De'Andre Hunter,Reserves,ATL,202501090PHO
Onyeka Okongwu,Reserves,ATL,202501090PHO
Garrison Mathews,Reserves,ATL,202501090PHO
David Roddy,Reserves,ATL,202501090PHO
Dominick Barlow,Reserves: Did Not Play,ATL,202501090PHO
Kobe Bufkin,Reserves,ATL,202501090PHO
Devin Booker,Starter,PHO,202501090PHO
Kevin Durant,Starter,PHO,202501090PHO
Tyus Jones,Starter,PHO,202501090PHO
Mason Plumlee,Starter,PHO,202501090PHO
Ryan Dunn,Starter,PHO,202501090PHO
Bradley Beal,Reserves,PHO,202501090PHO
Grayson Allen,Reserves,PHO,202501090PHO
Oso Ighodaro,Reserves,PHO,202501090PHO
Monte Morris,Reserves,PHO,202501090PHO
Josh Okogie,Reserves,PHO,202501090PHO
Bol Bol,Reserves: Did Not Play,PHO,202501090PHO
Damion Lee,Reserves: Did Not Play,PHO,202501090PHO
Jusuf Nurkić,Reserves: Did Not Play,PHO,202501090PHO
Jaylen Wells,Starter,MEM,202501170SAS
Desmond Bane,Starter,MEM,202501170SAS
Luke Kennard,Starter,MEM,202501170SAS
Jaren Jackson Jr.,Starter,MEM,202501170SAS
Zach Edey,Starter,MEM,202501170SAS
Jake LaRavia,Reserves,MEM,202501170SAS
Santi Aldama,Reserves,MEM,202501170SAS
Brandon Clarke,Reserves,MEM,202501170SAS
Scotty Pippen Jr.,Reserves,MEM,202501170SAS
Jay Huff,Reserves,MEM,202501170SAS
Yuki Kawamura,Reserves,MEM,202501170SAS
John Konchar,Reserves,MEM,202501170SAS
Devin Vassell,Starter,SAS,202501170SAS
Victor Wembanyama,Starter,SAS,202501170SAS
Harrison Barnes,Starter,SAS,202501170SAS
Chris Paul,Starter,SAS,202501170SAS
Stephon Castle,Starter,SAS,202501170SAS
Keldon Johnson,Reserves,SAS,202501170SAS
Julian Champagnie,Reserves,SAS,202501170SAS
Charles Bassey,Reserves,SAS,202501170SAS
Tre Jones,Reserves,SAS,202501170SAS
Sandro Mamukelashvili,Reserves,SAS,202501170SAS
Zach Collins,Reserves,SAS,202501170SAS
Malaki Branham,Reserves,SAS,202501170SAS
Blake Wesley,Reserves,SAS,202501170SAS
Ja Morant,Starter,MEM,202412030DAL
Desmond Bane,Starter,MEM,202412030DAL
Jaren Jackson Jr.,Starter,MEM,202412030DAL
Jaylen Wells,Starter,MEM,202412030DAL
Brandon Clarke,Starter,MEM,202412030DAL
Santi Aldama,Reserves,MEM,202412030DAL
Marcus Smart,Reserves,MEM,202412030DAL
Scotty Pippen Jr.,Reserves,MEM,202412030DAL
Jay Huff,Reserves,MEM,202412030DAL
Jake LaRavia,Reserves,MEM,202412030DAL
Luke Kennard,Reserves,MEM,202412030DAL
John Konchar,Reserves: Did Not Play,MEM,202412030DAL
Luka Dončić,Starter,DAL,202412030DAL
P.J. Washington,Starter,DAL,202412030DAL
Kyrie Irving,Starter,DAL,202412030DAL
Dereck Lively II,Starter,DAL,202412030DAL
Klay Thompson,Starter,DAL,202412030DAL
Spencer Dinwiddie,Reserves,DAL,202412030DAL
Quentin Grimes,Reserves,DAL,202412030DAL
Daniel Gafford,Reserves,DAL,202412030DAL
Maxi Kleber,Reserves,DAL,202412030DAL
Jaden Hardy,Reserves,DAL,202412030DAL
Kessler Edwards,Reserves: Did Not Play,DAL,202412030DAL
Jazian Gortman,Reserves: Did Not Play,DAL,202412030DAL
Markieff Morris,Reserves: Did Not Play,DAL,202412030DAL
Dwight Powell,Reserves: Did Not Play,DAL,202412030DAL
Olivier-Maxence Prosper,Reserves: Did Not Play,DAL,202412030DAL
John Collins,Starter,UTA,202412160LAC
Keyonte George,Starter,UTA,202412160LAC
Lauri Markkanen,Starter,UTA,202412160LAC
Collin Sexton,Starter,UTA,202412160LAC
Walker Kessler,Starter,UTA,202412160LAC
Brice Sensabaugh,Reserves,UTA,202412160LAC
Jordan Clarkson,Reserves,UTA,202412160LAC
Johnny Juzang,Reserves,UTA,202412160LAC
Kyle Filipowski,Reserves,UTA,202412160LAC
Isaiah Collier,Reserves,UTA,202412160LAC
Drew Eubanks,Reserves: Did Not Play,UTA,202412160LAC
Patty Mills,Reserves: Did Not Play,UTA,202412160LAC
Micah Potter,Reserves: Did Not Play,UTA,202412160LAC
Cody Williams,Reserves: Did Not Play,UTA,202412160LAC
Amir Coffey,Starter,LAC,202412160LAC
James Harden,Starter,LAC,202412160LAC
Norman Powell,Starter,LAC,202412160LAC
Ivica Zubac,Starter,LAC,202412160LAC
Kris Dunn,Starter,LAC,202412160LAC
Kevin Porter Jr.,Reserves,LAC,202412160LAC
Jordan Miller,Reserves,LAC,202412160LAC
Mo Bamba,Reserves,LAC,202412160LAC
Nicolas Batum,Reserves,LAC,202412160LAC
Bones Hyland,Reserves,LAC,202412160LAC
Kai Jones,Reserves,LAC,202412160LAC
Kobe Brown,Reserves: Did Not Dress,LAC,202412160LAC
Cade Cunningham,Starter,DET,202412260SAC
Jaden Ivey,Starter,DET,202412260SAC
Jalen Duren,Starter,DET,202412260SAC
Tobias Harris,Starter,DET,202412260SAC
Tim Hardaway Jr.,Starter,DET,202412260SAC
Malik Beasley,Reserves,DET,202412260SAC
Ausar Thompson,Reserves,DET,202412260SAC
Simone Fontecchio,Reserves,DET,202412260SAC
Paul Reed,Reserves,DET,202412260SAC
Marcus Sasser,Reserves,DET,202412260SAC
Ron Holland,Reserves,DET,202412260SAC
Bobi Klintman,Reserves: Did Not Play,DET,202412260SAC
Wendell Moore Jr.,Reserves: Did Not Play,DET,202412260SAC
De'Aaron Fox,Starter,SAC,202412260SAC
Keegan Murray,Starter,SAC,202412260SAC
DeMar DeRozan,Starter,SAC,202412260SAC
Malik Monk,Starter,SAC,202412260SAC
Alex Len,Starter,SAC,202412260SAC
Trey Lyles,Reserves,SAC,202412260SAC
Kevin Huerter,Reserves,SAC,202412260SAC
Keon Ellis,Reserves,SAC,202412260SAC
Colby Jones,Reserves,SAC,202412260SAC
Isaac Jones,Reserves,SAC,202412260SAC
Jae Crowder,Reserves: Did Not Play,SAC,202412260SAC
Doug McDermott,Reserves: Did Not Play,SAC,202412260SAC
Jordan McLaughlin,Reserves: Did Not Play,SAC,202412260SAC
Orlando Robinson,Reserves: Did Not Play,SAC,202412260SAC
Brook Lopez,Starter,MIL,202501250LAC
Damian Lillard,Starter,MIL,202501250LAC
Taurean Prince,Starter,MIL,202501250LAC
Giannis Antetokounmpo,Starter,MIL,202501250LAC
Andre Jackson Jr.,Starter,MIL,202501250LAC
Gary Trent Jr.,Reserves,MIL,202501250LAC
Khris Middleton,Reserves,MIL,202501250LAC
Ryan Rollins,Reserves,MIL,202501250LAC
Pat Connaughton,Reserves,MIL,202501250LAC
Tyler Smith,Reserves,MIL,202501250LAC
MarJon Beauchamp,Reserves,MIL,202501250LAC
Stanley Umude,Reserves,MIL,202501250LAC
Delon Wright,Reserves: Did Not Play,MIL,202501250LAC
Norman Powell,Starter,LAC,202501250LAC
James Harden,Starter,LAC,202501250LAC
Ivica Zubac,Starter,LAC,202501250LAC
Derrick Jones Jr.,Starter,LAC,202501250LAC
Kawhi Leonard,Starter,LAC,202501250LAC
Amir Coffey,Reserves,LAC,202501250LAC
Kevin Porter Jr.,Reserves,LAC,202501250LAC
Nicolas Batum,Reserves,LAC,202501250LAC
Terance Mann,Reserves,LAC,202501250LAC
Kobe Brown,Reserves,LAC,202501250LAC
Mo Bamba,Reserves: Did Not Play,LAC,202501250LAC
Trentyn Flowers,Reserves: Did Not Play,LAC,202501250LAC
Bones Hyland,Reserves: Did Not Play,LAC,202501250LAC
Wendell Carter Jr.,Starter,ORL,202501170BOS
Cole Anthony,Starter,ORL,202501170BOS
Tristan Da Silva,Starter,ORL,202501170BOS
Paolo Banchero,Starter,ORL,202501170BOS
Kentavious Caldwell-Pope,Starter,ORL,202501170BOS
Anthony Black,Reserves,ORL,202501170BOS
Trevelin Queen,Reserves,ORL,202501170BOS
Jonathan Isaac,Reserves,ORL,202501170BOS
Caleb Houstan,Reserves,ORL,202501170BOS
Cory Joseph,Reserves,ORL,202501170BOS
Jett Howard,Reserves: Did Not Dress,ORL,202501170BOS
Jalen Suggs,Reserves: Did Not Dress,ORL,202501170BOS
Jayson Tatum,Starter,BOS,202501170BOS
Jaylen Brown,Starter,BOS,202501170BOS
Derrick White,Starter,BOS,202501170BOS
Jrue Holiday,Starter,BOS,202501170BOS
Kristaps Porziņģis,Starter,BOS,202501170BOS
Al Horford,Reserves,BOS,202501170BOS
Payton Pritchard,Reserves,BOS,202501170BOS
Sam Hauser,Reserves,BOS,202501170BOS
Neemias Queta,Reserves,BOS,202501170BOS
Luke Kornet,Reserves,BOS,202501170BOS
Baylor Scheierman,Reserves,BOS,202501170BOS
Jordan Walsh,Reserves,BOS,202501170BOS
Jaden Springer,Reserves,BOS,202501170BOS
Xavier Tillman Sr.,Reserves: Did Not Play,BOS,202501170BOS
Walker Kessler,Starter,UTA,202501050ORL
Isaiah Collier,Starter,UTA,202501050ORL
Collin Sexton,Starter,UTA,202501050ORL
Johnny Juzang,Starter,UTA,202501050ORL
Micah Potter,Starter,UTA,202501050ORL
Kyle Filipowski,Reserves,UTA,202501050ORL
Brice Sensabaugh,Reserves,UTA,202501050ORL
Svi Mykhailiuk,Reserves,UTA,202501050ORL
Patty Mills,Reserves,UTA,202501050ORL
Drew Eubanks,Reserves,UTA,202501050ORL
Keyonte George,Reserves: Did Not Dress,UTA,202501050ORL
Lauri Markkanen,Reserves: Did Not Dress,UTA,202501050ORL
Tristan Da Silva,Starter,ORL,202501050ORL
Goga Bitadze,Starter,ORL,202501050ORL
Cole Anthony,Starter,ORL,202501050ORL
Kentavious Caldwell-Pope,Starter,ORL,202501050ORL
Caleb Houstan,Starter,ORL,202501050ORL
Jett Howard,Reserves,ORL,202501050ORL
Trevelin Queen,Reserves,ORL,202501050ORL
Wendell Carter Jr.,Reserves,ORL,202501050ORL
Cory Joseph,Reserves,ORL,202501050ORL
Jonathan Isaac,Reserves,ORL,202501050ORL
Anthony Black,Reserves: Did Not Play,ORL,202501050ORL
Tyrese Maxey,Starter,PHI,202412250BOS
Kelly Oubre Jr.,Starter,PHI,202412250BOS
Caleb Martin,Starter,PHI,202412250BOS
Paul George,Starter,PHI,202412250BOS
Joel Embiid,Starter,PHI,202412250BOS
Guerschon Yabusele,Reserves,PHI,202412250BOS
Kyle Lowry,Reserves,PHI,202412250BOS
Reggie Jackson,Reserves,PHI,202412250BOS
Adem Bona,Reserves: Did Not Play,PHI,202412250BOS
Ricky Council IV,Reserves: Did Not Play,PHI,202412250BOS
Andre Drummond,Reserves: Did Not Dress,PHI,202412250BOS
Justin Edwards,Reserves: Did Not Play,PHI,202412250BOS
Eric Gordon,Reserves: Did Not Dress,PHI,202412250BOS
Jaylen Brown,Starter,BOS,202412250BOS
Jayson Tatum,Starter,BOS,202412250BOS
Al Horford,Starter,BOS,202412250BOS
Derrick White,Starter,BOS,202412250BOS
Kristaps Porziņģis,Starter,BOS,202412250BOS
Payton Pritchard,Reserves,BOS,202412250BOS
Luke Kornet,Reserves,BOS,202412250BOS
Sam Hauser,Reserves,BOS,202412250BOS
Neemias Queta,Reserves,BOS,202412250BOS
Jordan Walsh,Reserves,BOS,202412250BOS
JD Davison,Reserves: Did Not Play,BOS,202412250BOS
Drew Peterson,Reserves: Did Not Play,BOS,202412250BOS
Baylor Scheierman,Reserves: Did Not Play,BOS,202412250BOS
Jaden Springer,Reserves: Did Not Play,BOS,202412250BOS
Xavier Tillman Sr.,Reserves: Did Not Play,BOS,202412250BOS
Mark Williams,Starter,CHO,202501170CHI
LaMelo Ball,Starter,CHO,202501170CHI
Miles Bridges,Starter,CHO,202501170CHI
Josh Green,Starter,CHO,202501170CHI
Nick Smith Jr.,Starter,CHO,202501170CHI
Cody Martin,Reserves,CHO,202501170CHI
Vasilije Micić,Reserves,CHO,202501170CHI
Seth Curry,Reserves,CHO,202501170CHI
Moussa Diabaté,Reserves,CHO,202501170CHI
Tidjane Salaün,Reserves,CHO,202501170CHI
Taj Gibson,Reserves: Did Not Play,CHO,202501170CHI
DaQuan Jeffries,Reserves: Did Not Play,CHO,202501170CHI
Josh Okogie,Reserves: Did Not Play,CHO,202501170CHI
KJ Simpson,Reserves: Did Not Play,CHO,202501170CHI
Zach LaVine,Starter,CHI,202501170CHI
Nikola Vučević,Starter,CHI,202501170CHI
Coby White,Starter,CHI,202501170CHI
Josh Giddey,Starter,CHI,202501170CHI
Patrick Williams,Starter,CHI,202501170CHI
Ayo Dosunmu,Reserves,CHI,202501170CHI
Lonzo Ball,Reserves,CHI,202501170CHI
Julian Phillips,Reserves,CHI,202501170CHI
Jalen Smith,Reserves,CHI,202501170CHI
Dalen Terry,Reserves,CHI,202501170CHI
Matas Buzelis,Reserves,CHI,202501170CHI
Jevon Carter,Reserves: Did Not Play,CHI,202501170CHI
Chris Duarte,Reserves: Did Not Play,CHI,202501170CHI
Brook Lopez,Starter,MIL,202412030DET
Damian Lillard,Starter,MIL,202412030DET
Giannis Antetokounmpo,Starter,MIL,202412030DET
Taurean Prince,Starter,MIL,202412030DET
Andre Jackson Jr.,Starter,MIL,202412030DET
Gary Trent Jr.,Reserves,MIL,202412030DET
Bobby Portis,Reserves,MIL,202412030DET
A.J. Green,Reserves,MIL,202412030DET
Delon Wright,Reserves,MIL,202412030DET
Tyler Smith,Reserves,MIL,202412030DET
Chris Livingston,Reserves,MIL,202412030DET
AJ Johnson,Reserves,MIL,202412030DET
Ryan Rollins,Reserves,MIL,202412030DET
Pat Connaughton,Reserves: Did Not Play,MIL,202412030DET
Cade Cunningham,Starter,DET,202412030DET
Tobias Harris,Starter,DET,202412030DET
Jaden Ivey,Starter,DET,202412030DET
Tim Hardaway Jr.,Starter,DET,202412030DET
Jalen Duren,Starter,DET,202412030DET
Isaiah Stewart,Reserves,DET,202412030DET
Malik Beasley,Reserves,DET,202412030DET
Ausar Thompson,Reserves,DET,202412030DET
Ron Holland,Reserves,DET,202412030DET
Simone Fontecchio,Reserves,DET,202412030DET
Paul Reed,Reserves,DET,202412030DET
Wendell Moore Jr.,Reserves,DET,202412030DET
Marcus Sasser,Reserves,DET,202412030DET
Kyrie Irving,Starter,DAL,202501310DET
P.J. Washington,Starter,DAL,202501310DET
Daniel Gafford,Starter,DAL,202501310DET
Klay Thompson,Starter,DAL,202501310DET
Spencer Dinwiddie,Starter,DAL,202501310DET
Naji Marshall,Reserves,DAL,202501310DET
Dante Exum,Reserves,DAL,202501310DET
Olivier-Maxence Prosper,Reserves,DAL,202501310DET
Quentin Grimes,Reserves,DAL,202501310DET
Kessler Edwards,Reserves,DAL,202501310DET
Kylor Kelley,Reserves,DAL,202501310DET
Jaden Hardy,Reserves,DAL,202501310DET
Markieff Morris,Reserves: Did Not Play,DAL,202501310DET
Cade Cunningham,Starter,DET,202501310DET
Tobias Harris,Starter,DET,202501310DET
Jalen Duren,Starter,DET,202501310DET
Tim Hardaway Jr.,Starter,DET,202501310DET
Ausar Thompson,Starter,DET,202501310DET
Malik Beasley,Reserves,DET,202501310DET
Marcus Sasser,Reserves,DET,202501310DET
Paul Reed,Reserves,DET,202501310DET
Simone Fontecchio,Reserves,DET,202501310DET
Ron Holland,Reserves,DET,202501310DET
Bobi Klintman,Reserves,DET,202501310DET
Wendell Moore Jr.,Reserves,DET,202501310DET
Isaiah Stewart,Reserves,DET,202501310DET
Josh Giddey,Starter,CHI,202501230GSW
Zach LaVine,Starter,CHI,202501230GSW
Nikola Vučević,Starter,CHI,202501230GSW
Patrick Williams,Starter,CHI,202501230GSW
Lonzo Ball,Starter,CHI,202501230GSW
Ayo Dosunmu,Reserves,CHI,202501230GSW
Jalen Smith,Reserves,CHI,202501230GSW
Julian Phillips,Reserves,CHI,202501230GSW
Dalen Terry,Reserves,CHI,202501230GSW
Matas Buzelis,Reserves,CHI,202501230GSW
Talen Horton-Tucker,Reserves,CHI,202501230GSW
Jevon Carter,Reserves,CHI,202501230GSW
Stephen Curry,Starter,GSW,202501230GSW
Andrew Wiggins,Starter,GSW,202501230GSW
Buddy Hield,Starter,GSW,202501230GSW
Gary Payton II,Starter,GSW,202501230GSW
Trayce Jackson-Davis,Starter,GSW,202501230GSW
Gui Santos,Reserves,GSW,202501230GSW
Moses Moody,Reserves,GSW,202501230GSW
Brandin Podziemski,Reserves,GSW,202501230GSW
Dennis Schröder,Reserves,GSW,202501230GSW
Quinten Post,Reserves,GSW,202501230GSW
Kevon Looney,Reserves,GSW,202501230GSW
Lindy Waters III,Reserves,GSW,202501230GSW
Pat Spencer,Reserves,GSW,202501230GSW
Tyrese Maxey,Starter,PHI,202501190MIL
Kelly Oubre Jr.,Starter,PHI,202501190MIL
Eric Gordon,Starter,PHI,202501190MIL
Ricky Council IV,Starter,PHI,202501190MIL
Adem Bona,Starter,PHI,202501190MIL
Justin Edwards,Reserves,PHI,202501190MIL
Pete Nance,Reserves,PHI,202501190MIL
Jeff Dowtin,Reserves,PHI,202501190MIL
Andre Drummond,Reserves: Did Not Dress,PHI,202501190MIL
Paul George,Reserves: Did Not Dress,PHI,202501190MIL
Reggie Jackson,Reserves: Did Not Play,PHI,202501190MIL
Guerschon Yabusele,Reserves: Did Not Dress,PHI,202501190MIL
Damian Lillard,Starter,MIL,202501190MIL
Giannis Antetokounmpo,Starter,MIL,202501190MIL
Brook Lopez,Starter,MIL,202501190MIL
Taurean Prince,Starter,MIL,202501190MIL
Andre Jackson Jr.,Starter,MIL,202501190MIL
Khris Middleton,Reserves,MIL,202501190MIL
Gary Trent Jr.,Reserves,MIL,202501190MIL
Bobby Portis,Reserves,MIL,202501190MIL
Ryan Rollins,Reserves,MIL,202501190MIL
Chris Livingston,Reserves,MIL,202501190MIL
Stanley Umude,Reserves,MIL,202501190MIL
Pat Connaughton,Reserves: Did Not Play,MIL,202501190MIL
Delon Wright,Reserves: Did Not Play,MIL,202501190MIL
Mikal Bridges,Starter,NYK,202412280WAS
Jalen Brunson,Starter,NYK,202412280WAS
Karl-Anthony Towns,Starter,NYK,202412280WAS
OG Anunoby,Starter,NYK,202412280WAS
Josh Hart,Starter,NYK,202412280WAS
Miles McBride,Reserves,NYK,202412280WAS
Precious Achiuwa,Reserves,NYK,202412280WAS
Landry Shamet,Reserves,NYK,202412280WAS
Cameron Payne,Reserves,NYK,202412280WAS
Pacome Dadiet,Reserves: Did Not Play,NYK,202412280WAS
Ariel Hukporti,Reserves: Did Not Play,NYK,202412280WAS
Tyler Kolek,Reserves: Did Not Play,NYK,202412280WAS
Matt Ryan,Reserves: Did Not Play,NYK,202412280WAS
Jericho Sims,Reserves: Did Not Play,NYK,202412280WAS
Jacob Toppin,Reserves: Did Not Play,NYK,202412280WAS
Justin Champagnie,Starter,WAS,202412280WAS
Carlton Carrington,Starter,WAS,202412280WAS
Bilal Coulibaly,Starter,WAS,202412280WAS
Alex Sarr,Starter,WAS,202412280WAS
Malcolm Brogdon,Starter,WAS,202412280WAS
Kyshawn George,Reserves,WAS,202412280WAS
Corey Kispert,Reserves,WAS,202412280WAS
Jonas Valančiūnas,Reserves,WAS,202412280WAS
Patrick Baldwin Jr.,Reserves: Did Not Play,WAS,202412280WAS
Jared Butler,Reserves: Did Not Play,WAS,202412280WAS
Johnny Davis,Reserves: Did Not Play,WAS,202412280WAS
Anthony Gill,Reserves: Did Not Play,WAS,202412280WAS
Richaun Holmes,Reserves: Did Not Play,WAS,202412280WAS
Tristan Vukcevic,Reserves: Did Not Play,WAS,202412280WAS
Vasilije Micić,Starter,CHO,202412050NYK
Brandon Miller,Starter,CHO,202412050NYK
Josh Green,Starter,CHO,202412050NYK
Nick Richards,Starter,CHO,202412050NYK
Tidjane Salaün,Starter,CHO,202412050NYK
Cody Martin,Reserves,CHO,202412050NYK
Nick Smith Jr.,Reserves,CHO,202412050NYK
Seth Curry,Reserves,CHO,202412050NYK
KJ Simpson,Reserves,CHO,202412050NYK
Moussa Diabaté,Reserves,CHO,202412050NYK
DaQuan Jeffries,Reserves,CHO,202412050NYK
Mark Williams,Reserves,CHO,202412050NYK
Taj Gibson,Reserves: Did Not Play,CHO,202412050NYK
Isaiah Wong,Reserves: Did Not Play,CHO,202412050NYK
Mikal Bridges,Starter,NYK,202412050NYK
OG Anunoby,Starter,NYK,202412050NYK
Karl-Anthony Towns,Starter,NYK,202412050NYK
Josh Hart,Starter,NYK,202412050NYK
Jalen Brunson,Starter,NYK,202412050NYK
Miles McBride,Reserves,NYK,202412050NYK
Precious Achiuwa,Reserves,NYK,202412050NYK
Jericho Sims,Reserves,NYK,202412050NYK
Tyler Kolek,Reserves,NYK,202412050NYK
Matt Ryan,Reserves,NYK,202412050NYK
Jacob Toppin,Reserves,NYK,202412050NYK
Ariel Hukporti,Reserves,NYK,202412050NYK
Cameron Payne,Reserves: Did Not Dress,NYK,202412050NYK
Damian Lillard,Starter,MIL,202501270UTA
Giannis Antetokounmpo,Starter,MIL,202501270UTA
Brook Lopez,Starter,MIL,202501270UTA
Taurean Prince,Starter,MIL,202501270UTA
Andre Jackson Jr.,Starter,MIL,202501270UTA
Gary Trent Jr.,Reserves,MIL,202501270UTA
Khris Middleton,Reserves,MIL,202501270UTA
Ryan Rollins,Reserves,MIL,202501270UTA
Pat Connaughton,Reserves,MIL,202501270UTA
MarJon Beauchamp,Reserves: Did Not Play,MIL,202501270UTA
Chris Livingston,Reserves: Did Not Play,MIL,202501270UTA
Stanley Umude,Reserves: Did Not Play,MIL,202501270UTA
Delon Wright,Reserves: Did Not Play,MIL,202501270UTA
Lauri Markkanen,Starter,UTA,202501270UTA
Isaiah Collier,Starter,UTA,202501270UTA
Collin Sexton,Starter,UTA,202501270UTA
Micah Potter,Starter,UTA,202501270UTA
Drew Eubanks,Starter,UTA,202501270UTA
Keyonte George,Reserves,UTA,202501270UTA
Kyle Filipowski,Reserves,UTA,202501270UTA
Jordan Clarkson,Reserves,UTA,202501270UTA
Brice Sensabaugh,Reserves,UTA,202501270UTA
Elijah Harkless,Reserves,UTA,202501270UTA
Patty Mills,Reserves: Did Not Play,UTA,202501270UTA
Svi Mykhailiuk,Reserves: Did Not Play,UTA,202501270UTA
Oscar Tshiebwe,Reserves: Did Not Play,UTA,202501270UTA
Trae Young,Starter,ATL,202501030LAL
Jalen Johnson,Starter,ATL,202501030LAL
Dyson Daniels,Starter,ATL,202501030LAL
Zaccharie Risacher,Starter,ATL,202501030LAL
